Slot,wind0,wind1,wind2,wind4,wind5,wind6,wind7,wind8,wind9,wind10,wind11,wind18,wind23,wind24,wind35,wind36,wind37,wind38,wind39,wind43,wind44,wind47,wind50,wind51,wind52,wind53,wind54,wind58,wind59,wind60,wind61,wind62,wind72,wind73,wind74,wind75,wind76,wind77,wind78,wind79,wind83,wind84,wind85,wind86,wind87,wind88,wind89,wind90,wind91,wind92,wind93,wind94,wind95,wind96,wind97,wind98,wind99,wind100,wind101,wind104,wind105,wind106,wind107,wind108,wind110,wind111,wind112,wind113,wind117,wind118,wind119,wind125,wind150,wind159,wind160,wind165,wind166,wind167,wind168,wind179,wind180,wind181,wind204,wind205,wind209,wind210,wind241,solar109,solar21,solar22,solar286,solar287,solar288,solar289,solar290,solar291,solar3,solar362,solar363,solar364,solar365,solar433,solar434,solar435,solar436,solar437,solar438,solar509,solar530
17,2.60912211541059,0,0.905244314492338,0,2.22579137807561,0,0.620634903192326,0,27.8518716822944,0,0,0,0,1.76132714689722,28.3226571839222,0,0.167437473882806,0.618481053309862,0.146008467599001,96.3082582242917,139.549353890647,38.2160386572699,39.096699238086,0,0.815508674417606,0,28.0246729316784,0.367522575937272,6.40134650873952,50.8907047443986,1.03644722343426,15.5467083515588,87.2375502211151,40.3187199558314,0,0,0,162.222513749376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.222513749376,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3505270768526,201.053050895171,89.8846057695278,89.8506899326334,160.190529738413,96.0637695558039,9.15528285771457,99.9183910207373,260.331098927114,202.6614753022,2.05654782113032,8.82136938635512,6.94194296147896,2.78971791357614,1.20818120192441,2.23968522413421,0,4.62927045287952,1.00931252542875,153.651651559975,0.138183969750047,2.97548400385464,1.00581653313914,1.52111660865674,1.99467167531451,4.89786082795482,7.64697758262953,7.17905867581993,2.10969691644127,1.68854755412889,0.924066436472576,1.53560180431997,4.9271764443904,4.84439884206019,4.29501534782019,4.3125636616089,10.3746010743883,8.28869723637266,12.1998025703042
18,2.25639913343231,0,1.24071406540734,0,1.92489025600984,0,1.93350125569339,0,36.0329017105978,0,0,0,0,2.41404815247836,36.6419727238689,0,0.521628036606498,0.480105324400973,0.113341293685972,172.947568667359,250.598670451463,68.6272505777375,65.8858999852834,0,0.12950515850704,0,23.5023385397807,0.0583636581007194,11.4953518555688,91.3880472517879,1.65420210452228,24.8130315678565,156.658655087712,60.4068193971116,0,0.801055587476103,0,180.597020368362,1.30317490606537,0,0,0,0,0,0,0,0,0,0,0,0,0.830950513111035,0,0,0,0,180.597020368362,0,2.52825259615878,1.32733261298313,0,0,0.629151060707397,1.19838297277919,0,0,0,0,0,0,58.0551643167438,154.222581234326,99.0902440093304,54.1387445020925,107.642801930638,57.8823810897583,8.08831365769065,110.151651248178,186.237120015943,155.456361884075,0.956422801643215,5.32641783018233,5.39893191922537,2.30934521598457,0,1.90597110321189,0,1.82585841345867,0.187061290851471,28.8226875127858,0.0274348227297151,0.556572351313715,0.12401663169277,0.129336019684256,0.152976990885038,0.443332806625228,3.1497050900305,1.05846209668264,0.324078614234316,0.132923004696245,0.080742295196535,0.0697223286599438,0.194383208038893,0.189298838038599,0.196399136187437,0.197955720956241,0.442311199696847,0.17355511174723,0.477982915462485
19,14.4262191688772,0,6.89695693108924,0,12.3067272530986,0,22.0596713665771,0,79.4976715046739,0,0,1.78242004251301,0,13.41935793378,80.8414358158443,0,5.95135018881646,1.5196644687619,0.358756148085391,210.105265001193,304.439666136539,83.3717801300794,66.8832702235936,1.63074802096937,0,0,10.0555281736529,0,13.9651222998313,111.022722283803,2.39289257691077,35.8933886536436,190.316686702164,67.1728511146658,0,0,0,227.741245273488,2.28602672378232,0,0,0,0,0,0,0,0,0,0,0,0,4.50532856547638,1.13770379837059,0,0,0,227.741245273488,0,25.69562759523,13.4902044874732,0,0,1.10365548890234,2.1022009312398,0,0,0,0,0,0,94.683049983573,86.3038407545019,42.5611532179201,88.2957013736816,30.9132368558888,94.4012551921032,15.3213082257977,47.3122389880928,113.379975316796,86.9942714807628,0.835386337388218,1.1720288693033,2.12855959009251,0.438731478564912,0,0.945872058920866,0,0.00727171622422879,0.0026481148496843,0.460102522136448,0.000258507158616268,0.00948527932567463,0.00445894160112882,0.00720892357607354,0.00962336497234027,0.0133555833372009,0.0648604779280724,0.00324675370793249,0.000649894503647856,0.00101544500537342,0.000403837612256664,0.00097178129546225,0.00614254605409323,0.00366871886548336,0.00481200814692857,0.00255774478606285,0.00767895210857288,0.00184756928538951,0.0104733351067528
20,35.0402202555687,0,12.6150739945791,0,29.8921310237368,0,28.4223159409679,0,96.8017850125646,0,0,0.648929779793082,0,24.5450558828768,98.4380440558409,0,7.66789099128294,0.955415254373344,0.225550510344559,205.067282011953,297.139697432851,81.3726602599754,71.2395979332353,0.603759441035875,0,0.139332486052883,1.41635641069384,0,13.6302613500921,108.360577733274,3.15552896125229,47.3329344188973,185.753201678919,175.124256983117,0,5.10385134063931,0,248.012763726501,4.74485628739454,0,0,1.73714903349613,1.73714903349613,1.73714903349613,0.556858015248588,0.556858015248588,0.556858015248588,0.556858015248588,0,0,0,6.31330591975328,6.21780255996922,0,0,0,248.012763726501,0,14.7917029792657,7.76564406412634,0.25148715710383,0.25148715710383,2.29073730029473,4.36330914342606,0,0,0,0,0,0,84.4310942490324,33.8848786283841,28.8505744293573,78.7353458273937,79.0261299563751,84.1798112304838,14.177850164466,32.071153367422,58.2731650259514,34.155957657375,0.37096431586334,0.0844127693218204,3.79243475109087,0,0,0.0197773006449574,0,0,0.00014825229302068,0.00577062076300626,7.23521719036625e-05,0.00101128763533573,0.000234597697758396,0.000205101166626625,0.00045916872388378,0.00320323394940459,0.0020208195697767,0.00128595852980321,0.000175017526797449,0.000649373093115681,1.49862925207311e-06,0.000908583607112074,0.00528133636014857,0.00398247642512743,0.00528231257424967,0.00254835702851434,0.0071731561115102,0.00167309371478804,0.0032587236053417
21,30.8789970542437,0,22.6668205230748,0,26.3422723686825,0,39.3147509521157,0,128.028759989976,0.510717354021617,0.184763210109587,1.25979700547177,0,44.1026645316628,130.192854550119,0,10.6064975590382,1.06674060250457,0.25183174143276,212.58144211251,308.027613030757,84.3543509078295,103.843272334645,0.865460049726549,0,0.501448004297337,1.85651433851513,0,14.1297070197232,112.331170806691,2.99391204378482,44.9086806567723,192.559647264736,252.887458591186,0.111759016406739,3.36086075294465,0.428104776527906,213.541561881015,7.56230179737326,0.686274149863704,0.791349617783751,1.47747736010726,1.47747736010726,1.47747736010726,1.24096021073091,1.24096021073091,1.24096021073091,1.24096021073091,0.264308583268037,0,17.124332183012,7.31581426021133,14.4387856890783,0,0.054494705326833,0.072659607102444,213.541561881015,0,20.8910252120935,10.9677882363032,0.560440088729301,0.560440088729301,3.65095289594204,6.95419599226667,0.646870849391393,0.402260946008099,0.415398349849262,0,0.301546723970023,0.27262366533397,73.4507355870339,15.5117565452493,39.6751699864062,68.4957256465854,116.063164328294,73.2321322073653,4.20137271854706,44.1040945175264,31.4703577794636,15.6358505975987,0,0,0.197510609513587,0,0,0,0,0,0.000148252292995994,0.00577062075924776,7.23521719008596e-05,0.00101128763508712,0.000234597697707385,0.000205101166609549,0.000459168723862808,0.00320323394840083,0.00217964559384789,0.00127140778261641,0.000175017526672456,0.000645250026483063,2.60625365459557e-08,0.000905316420603816,0.00528133635989914,0.00397212138077631,0.00527210762079273,0.00253954464180321,0.00717315611091535,0.00167309371465016,0.00322554029742214
22,33.7586749592601,0,26.6918256160772,0,28.7988696335938,0,47.467415109054,0,136.794944906235,5.51488830464662,1.99513186411348,1.85590112295762,0,51.9340870802973,139.107215962587,0,12.8059573136139,1.35572920713713,0.320054984635205,232.154918416553,336.389313492215,92.1212936489037,91.3584365559585,7.06945926571776,0,2.05823028278296,0.0478668855222697,0,15.4307024537538,122.674084507211,5.6953968564632,85.4309528468571,210.289613039423,287.469541221468,0.0835846428409499,2.49830113404539,4.3211157786203,151.125621825697,11.7924651522082,2.08806330647665,2.40776677925004,2.93461124289391,2.93461124289391,2.93461124289391,0.98818236401132,0.98818236401132,0.98818236401132,0.98818236401132,0.804187443778696,4.87049403414981,8.98049305922889,6.40636627792433,22.4625070201208,1.48688888672973,0.523972098857673,0.698629465143564,151.125621825697,0.771285770516051,40.8643698600993,21.4537941765703,0.446281038649111,0.446281038649111,5.69320505201746,10.8442000990999,1.96817450418891,0.300851229564355,1.26389439565485,0.289350614279698,0.225526995791881,0.20389542096414,68.1433976129721,60.5499329350446,99.4520704802427,63.546422377076,91.8608212512646,67.9405898819687,0.919100168121448,110.553868273953,94.8725603783938,61.0343323985774,0,0,0.0326465938058236,0,0,0,0,0,0.000148252292995889,0.00577062075922853,7.23521719008586e-05,0.00101128763508502,0.000234597697707282,0.000205101166609213,0.000459168723863915,0.00320323394840285,0.0021796455938491,0.00127140778261492,0.000175017526672151,0.000645250026481189,2.60625370377258e-08,0.00090531642060319,0.00528133635990432,0.00397212138077631,0.00527210762079117,0.002539544641803,0.00717315611092347,0.00167309371465539,0.00322554029739123
23,47.2911061084492,5.07545202544429,26.8276956935417,29.5157359724054,40.3431236944709,18.374596042419,38.2543496777492,13.3149246683907,139.921822954627,29.1135221052849,10.5324554950081,10.443871123269,21.0829503490811,52.198448482263,142.286948227531,17.0865003670803,10.3204180785149,5.40904879999703,1.27694603130222,215.361819099365,312.056341400871,85.4576311083889,83.6502819444564,15.8318754031919,0,3.08310920948836,0,0,14.3145110734321,113.80036303384,7.89790434797761,118.468565219664,195.078156908553,306.598437095455,2.95593037414252,6.18906738875172,9.39268058817132,171.616398630655,17.0770208338309,26.167562944018,30.1740797584414,5.02667809116357,5.02667809116357,5.02667809116357,0.993036265717201,0.993036265717201,0.993036265717201,0.993036265717201,10.0780591702404,19.2052189954982,24.1521241370796,2.95764065246771,39.9324399320299,31.0912703759682,7.78825410862324,10.384338811492,171.616398630655,16.1278052733,34.7180220808369,18.2269615923464,0.448473148500326,0.448473148500326,8.24450019818483,15.703809901302,24.6651191386304,10.6394578877129,15.8390964729586,0.861029309127296,7.97565287582646,7.21066271857102,40.2091846169841,78.4451281136193,118.48708628376,37.4966602580072,84.349035381352,40.0895144247708,0.523902687156318,131.7137558415,83.8320758347691,79.0726891385742,0,0,0,0,0,0,0.572327263773055,0,0.00014825229299591,0.00577062075923065,7.23521719008597e-05,0.00101128763498711,0.000234597697699751,0.0002051011665906,0.0004591687238359,0.0032032339484027,0.00217964559385073,0.0012714077825461,0.000175017526673334,0.000645250026480367,2.60625377570677e-08,0.000905316420601322,0.00528133635984386,0.00397212138077548,0.00527210762078746,0.00253954464180742,0.00717315611092693,0.00167309371466448,0.00322554029744167
24,64.7487617602448,11.443820975712,32.9766105755447,66.5502888689286,55.235910506332,41.4299231981661,33.0479294400088,30.0216834769364,141.791489824681,55.2140968563878,19.9749111679267,20.1108624494441,47.5365560001611,64.1623465504624,144.188218433204,38.5256033003489,8.91580830216265,10.7058409211684,2.52739096678746,216.018070388321,313.007240576301,85.7180379007,82.4342326455421,24.2438084981606,0.556090905720828,3.91337818105038,0,0.250611634844866,14.358130301645,114.147135898072,8.12001558533809,121.800233779917,195.672599750515,273.11696448845,12.4347998807997,17.2987541198229,20.8103443625877,132.324646018297,34.1020788896334,86.7851142942417,100.072787296264,9.66971819447138,9.66971819447138,9.66971819447138,1.65478010395298,1.65478010395298,1.65478010395298,1.65478010395298,33.4240341304009,56.9097490925538,46.0866207775703,1.44392886915658,81.7143754030872,69.9359015164741,21.3323788991673,28.4431718654023,132.324646018297,36.2774691298729,52.0492737987341,27.3258687443161,0.747328641376983,0.747328641376983,16.4639136357234,31.3598354966601,81.802236918464,44.7573227135604,52.5306006011855,3.24868889338921,33.5514152489874,30.333308489857,47.8163918897832,73.2458542248708,92.5002303689396,44.5906829132187,77.8926729466414,47.6740811996882,0.182229948996812,102.82599682573,94.6161206951516,73.8318210586673,0,0,0,0.480866163899591,1.32043748085491,0,2.89181278788745,0,0.00014825229299591,0.0057706207592295,7.23521719008583e-05,0.00101128763502701,0.000234597697708249,0.000205101166600598,0.000459168723846473,0.00320323394839996,0.00217964559385049,0.00127140778259184,0.000175017526672018,0.000645250026480544,2.60625375045899e-08,0.000905316420605389,0.00528133635987067,0.00397212138077638,0.0052721076208029,0.00253954464181427,0.00717315611092881,0.00167309371466038,0.00322554029741273
